dist_km,lat,lon,elevation_m,elevation_raw_m,slope_rad,slope_deg,bearing_deg,segment_km
31.7,-26.671061,27.6341,1514.7,1511.95,0.001944,0.1114,309.11,0.1
31.8,-26.670608,27.633475,1515.03,1520.35,0.001481,0.0849,309.11,0.1
31.9,-26.670154,27.63285,1515.0,1509.47,0.000891,0.0511,309.11,0.1
32.0,-26.6697,27.632226,1515.21,1519.24,0.008533,0.4889,309.11,0.1
32.1,-26.669246,27.631601,1516.71,1514.34,0.021539,1.2341,309.11,0.1
32.2,-26.668793,27.630976,1519.51,1521.11,0.025796,1.478,309.11,0.1
32.3,-26.668339,27.630352,1521.87,1518.97,0.009373,0.5371,309.11,0.1
32.4,-26.667885,27.629727,1521.39,1524.28,-0.022054,-1.2636,309.11,0.1
32.5,-26.667431,27.629103,1517.46,1518.79,-0.045081,-2.5829,309.11,0.1
32.6,-26.666978,27.628478,1512.37,1507.23,-0.038832,-2.2249,309.11,0.1
32.7,-26.666524,27.627853,1509.69,1514.72,-0.005976,-0.3424,309.11,0.1
32.8,-26.66607,27.627229,1511.17,1509.15,0.027543,1.5781,309.11,0.1
32.9,-26.665616,27.626604,1515.2,1512.38,0.034874,1.9981,309.11,0.1
33.0,-26.665162,27.62598,1518.15,1522.48,0.012372,0.7089,309.11,0.1
33.1,-26.664709,27.625355,1517.67,1518.07,-0.01826,-1.0462,309.11,0.1
33.2,-26.664255,27.62473,1514.5,1511.34,-0.032702,-1.8737,309.11,0.1
33.3,-26.663801,27.624106,1511.13,1509.72,-0.024861,-1.4244,309.11,0.1
33.4,-26.663348,27.623481,1509.52,1514.9,-0.003239,-0.1856,309.11,0.1
33.5,-26.662894,27.622857,1510.48,1508.61,0.020567,1.1784,309.11,0.1
33.6,-26.66244,27.622232,1513.64,1511.29,0.031935,1.8298,309.11,0.1
33.7,-26.661986,27.621607,1516.87,1516.16,0.017854,1.023,309.11,0.1
33.8,-26.661532,27.620983,1517.21,1520.32,-0.013478,-0.7723,309.11,0.1
33.9,-26.661079,27.620358,1514.17,1517.54,-0.03026,-1.7337,309.11,0.1
34.0,-26.660625,27.619734,1511.15,1502.99,-0.012127,-0.6948,309.11,0.1
34.1,-26.660171,27.619109,1511.75,1515.91,0.020599,1.1802,309.11,0.1
34.2,-26.659718,27.618484,1515.27,1514.7,0.029002,1.6617,309.11,0.1
34.3,-26.659264,27.61786,1517.55,1516.35,0.003116,0.1785,309.11,0.1
34.4,-26.65881,27.617235,1515.9,1522.31,-0.027505,-1.5759,309.11,0.1
34.5,-26.658356,27.616611,1512.05,1503.86,-0.030627,-1.7548,309.11,0.1
34.6,-26.657903,27.615986,1509.77,1511.16,-0.005873,-0.3365,309.11,0.1
34.7,-26.657449,27.615361,1510.87,1517.02,0.021264,1.2183,309.11,0.1
34.8,-26.656995,27.614737,1514.02,1506.1,0.028597,1.6385,309.11,0.1
34.9,-26.656541,27.614112,1516.59,1521.32,0.014882,0.8527,309.11,0.1
35.0,-26.656088,27.613488,1517.0,1515.73,-0.003575,-0.2049,309.11,0.1
35.1,-26.655634,27.612863,1515.88,1518.06,-0.009122,-0.5227,309.11,0.1
35.2,-26.65518,27.612238,1515.18,1510.91,0.000124,0.0071,309.11,0.1
35.3,-26.654726,27.611614,1515.9,1517.77,0.009303,0.533,309.11,0.1
35.4,-26.654272,27.610989,1517.04,1518.98,0.004866,0.2788,309.11,0.1
35.5,-26.653819,27.610364,1516.88,1514.74,-0.010377,-0.5945,309.11,0.1
35.6,-26.653365,27.60974,1514.96,1514.69,-0.021956,-1.258,309.11,0.1
35.7,-26.652911,27.609115,1512.48,1514.8,-0.018832,-1.079,309.1,0.1
35.8,-26.652458,27.608491,1511.19,1509.07,-0.003057,-0.1751,309.1,0.1
35.9,-26.652004,27.607866,1511.87,1512.58,0.01177,0.6743,309.1,0.1
36.0,-26.65155,27.607241,1513.55,1512.49,0.013007,0.7453,309.1,0.1
36.1,-26.651096,27.606617,1514.47,1515.1,0.002845,0.163,309.1,0.1
36.2,-26.650642,27.605992,1514.12,1518.12,-0.004623,-0.2649,309.1,0.1
36.3,-26.650189,27.605368,1513.55,1507.76,-0.003053,-0.1749,309.1,0.1
36.4,-26.649735,27.604743,1513.51,1512.35,-0.001583,-0.0907,309.1,0.1
36.5,-26.649281,27.604118,1513.23,1520.32,-0.006747,-0.3866,309.1,0.1
36.6,-26.648828,27.603494,1512.16,1509.12,-0.009128,-0.523,309.1,0.1
36.7,-26.648374,27.602869,1511.41,1508.66,0.000807,0.0463,309.1,0.1
36.8,-26.64792,27.602245,1512.32,1513.71,0.014961,0.8572,309.1,0.1
36.9,-26.647466,27.60162,1514.4,1516.84,0.018461,1.0578,309.1,0.1
37.0,-26.647013,27.600995,1516.01,1512.6,0.010679,0.6119,309.1,0.1
37.1,-26.646559,27.600371,1516.54,1519.12,0.004368,0.2503,309.1,0.1
37.2,-26.646105,27.599746,1516.89,1516.68,0.006245,0.3578,309.1,0.1
37.3,-26.645651,27.599122,1517.78,1516.53,0.006495,0.3721,309.1,0.1
37.4,-26.645198,27.598497,1518.18,1515.02,-0.007196,-0.4123,309.1,0.1
37.5,-26.644744,27.597872,1516.35,1523.81,-0.027654,-1.5845,309.1,0.1
37.6,-26.64429,27.597248,1512.65,1511.06,-0.031716,-1.8172,309.1,0.1
37.7,-26.643836,27.596623,1510.0,1501.99,-0.010252,-0.5874,309.1,0.1
37.8,-26.643382,27.595998,1510.6,1519.95,0.016575,0.9497,309.1,0.1
37.9,-26.642929,27.595374,1513.32,1509.56,0.020834,1.1937,309.1,0.1
38.0,-26.642475,27.594749,1514.77,1512.31,-0.003521,-0.2017,309.1,0.1
38.1,-26.642021,27.594125,1512.61,1518.24,-0.035216,-2.0177,309.1,0.1
38.2,-26.641568,27.5935,1507.72,1503.59,-0.044573,-2.5538,309.1,0.1
38.3,-26.641114,27.592875,1503.69,1505.26,-0.01939,-1.111,309.1,0.1
38.4,-26.64066,27.592251,1503.84,1503.43,0.022364,1.2814,309.1,0.1
38.5,-26.640206,27.591626,1508.16,1507.38,0.045483,2.606,309.1,0.1
38.6,-26.639752,27.591002,1512.95,1513.47,0.028706,1.6447,309.1,0.1
38.7,-26.639299,27.590377,1513.91,1513.8,-0.013869,-0.7946,309.1,0.1
38.8,-26.638845,27.589752,1510.17,1512.48,-0.043341,-2.4833,309.1,0.1
38.9,-26.638391,27.589128,1505.23,1503.94,-0.033402,-1.9138,309.1,0.1
39.0,-26.637938,27.588503,1503.49,1499.37,0.003818,0.2188,309.1,0.1
39.1,-26.637484,27.587879,1506.0,1511.1,0.032941,1.8874,309.1,0.1
39.2,-26.63703,27.587254,1510.08,1508.38,0.033736,1.9329,309.1,0.1
39.3,-26.636576,27.586629,1512.75,1512.95,0.01662,0.9523,309.1,0.1
39.4,-26.636123,27.586005,1513.41,1514.07,0.002362,0.1354,309.1,0.1
39.5,-26.635669,27.58538,1513.22,1511.16,-0.002581,-0.1479,309.1,0.1
39.6,-26.635215,27.584756,1512.89,1514.18,-0.006086,-0.3487,309.1,0.1
39.7,-26.634761,27.584131,1512.0,1511.43,-0.012457,-0.7137,309.1,0.1
39.8,-26.634308,27.583506,1510.4,1512.84,-0.014322,-0.8206,309.1,0.1
39.9,-26.633854,27.582882,1509.14,1506.57,-0.00519,-0.2973,309.1,0.1
40.0,-26.6334,27.582257,1509.36,1509.1,0.007402,0.4241,309.1,0.1
40.1,-26.632946,27.581633,1510.62,1510.89,0.009846,0.5641,309.1,0.1
40.2,-26.632492,27.581008,1511.33,1513.91,0.001029,0.0589,309.1,0.1
40.3,-26.632039,27.580383,1510.82,1507.74,-0.006359,-0.3644,309.1,0.1
40.4,-26.631585,27.579759,1510.06,1512.22,-0.004248,-0.2434,309.1,0.1
40.5,-26.631131,27.579134,1509.97,1508.19,-0.000796,-0.0456,309.1,0.1
40.6,-26.630678,27.57851,1509.9,1508.83,-0.008714,-0.4993,309.1,0.1
40.7,-26.630224,27.577885,1508.23,1513.46,-0.026359,-1.5102,309.1,0.1
40.8,-26.62977,27.57726,1504.62,1499.25,-0.036904,-2.1144,309.1,0.1
40.9,-26.629316,27.576636,1500.85,1502.63,-0.026313,-1.5076,309.1,0.1
41.0,-26.628862,27.576011,1499.36,1501.6,0.001529,0.0876,309.1,0.1
41.1,-26.628409,27.575386,1501.15,1497.24,0.02768,1.586,309.1,0.1
41.2,-26.627955,27.574762,1504.9,1505.41,0.035594,2.0394,309.1,0.1
41.3,-26.627501,27.574137,1508.28,1512.45,0.026258,1.5045,309.1,0.1
41.4,-26.627048,27.573513,1510.15,1507.17,0.014205,0.8139,309.1,0.1
41.5,-26.626594,27.572888,1511.12,1509.48,0.009156,0.5246,309.1,0.1
41.6,-26.62614,27.572263,1511.98,1513.83,0.007744,0.4437,309.1,0.1
41.7,-26.625686,27.571639,1512.67,1514.92,0.003122,0.1789,309.1,0.1
41.8,-26.625233,27.571014,1512.61,1507.83,-0.006277,-0.3596,309.1,0.1
41.9,-26.624779,27.57039,1511.41,1514.83,-0.018397,-1.0541,309.1,0.1
42.0,-26.624325,27.569765,1508.93,1508.42,-0.029676,-1.7003,309.1,0.1
42.1,-26.623871,27.56914,1505.47,1503.66,-0.033417,-1.9146,309.1,0.1
42.2,-26.623418,27.568516,1502.24,1504.76,-0.021875,-1.2534,309.1,0.1
42.3,-26.622964,27.567891,1501.1,1500.22,0.004863,0.2786,309.1,0.1
42.4,-26.62251,27.567267,1503.21,1503.07,0.031707,1.8167,309.1,0.1
42.5,-26.622056,27.566642,1507.44,1505.61,0.036832,2.1103,309.1,0.1
42.6,-26.621602,27.566017,1510.58,1511.31,0.014319,0.8204,309.1,0.1
42.7,-26.621149,27.565393,1510.3,1515.78,-0.015103,-0.8654,309.1,0.1
42.8,-26.620695,27.564768,1507.56,1500.15,-0.025297,-1.4494,309.1,0.1
42.9,-26.620241,27.564144,1505.24,1508.91,-0.014224,-0.815,309.1,0.1
43.0,-26.619788,27.563519,1504.72,1501.63,-0.001286,-0.0737,309.1,0.1
43.1,-26.619334,27.562894,1504.99,1509.09,0.001198,0.0687,309.1,0.1
43.2,-26.61888,27.56227,1504.96,1505.95,-0.000946,-0.0542,309.1,0.1
43.3,-26.618426,27.561645,1504.8,1497.33,-0.001056,-0.0605,309.1,0.1
43.4,-26.617972,27.56102,1504.75,1511.01,-0.002648,-0.1517,309.1,0.1
43.5,-26.617519,27.560396,1504.27,1503.22,-0.007752,-0.4442,309.1,0.1
43.6,-26.617065,27.559771,1503.2,1503.46,-0.009022,-0.5169,309.1,0.1
43.7,-26.616611,27.559147,1502.46,1500.66,-0.001188,-0.0681,309.1,0.1
43.8,-26.616158,27.558522,1502.96,1502.62,0.0103,0.5902,309.1,0.1
43.9,-26.615704,27.557897,1504.52,1507.91,0.017694,1.0138,309.1,0.1
44.0,-26.61525,27.557273,1506.5,1504.7,0.018408,1.0547,309.1,0.1
44.1,-26.614796,27.556648,1508.21,1507.17,0.010715,0.6139,309.1,0.1
44.2,-26.614343,27.556024,1508.64,1507.21,-0.005978,-0.3425,309.1,0.1
44.3,-26.613889,27.555399,1507.01,1511.88,-0.021554,-1.235,309.1,0.1
44.4,-26.613435,27.554774,1504.33,1503.44,-0.019397,-1.1114,309.1,0.1
44.5,-26.612981,27.55415,1503.13,1497.64,0.001236,0.0708,309.1,0.1
44.6,-26.612528,27.553525,1504.58,1510.24,0.01841,1.0548,309.1,0.1
44.7,-26.612074,27.552901,1506.81,1503.12,0.013511,0.7741,309.09,0.1
44.8,-26.61162,27.552276,1507.28,1510.22,-0.003684,-0.2111,309.09,0.1
44.9,-26.611166,27.551651,1506.08,1506.44,-0.007245,-0.4151,309.09,0.1
45.0,-26.610712,27.551027,1505.83,1503.74,0.009964,0.5709,309.09,0.1
45.1,-26.610259,27.550402,1508.07,1506.01,0.025552,1.464,309.09,0.1
45.2,-26.609805,27.549778,1510.94,1513.89,0.016802,0.9627,309.09,0.1
45.3,-26.609351,27.549153,1511.43,1514.39,-0.00989,-0.5667,309.09,0.1
45.4,-26.608898,27.548528,1508.96,1504.22,-0.029008,-1.6621,309.09,0.1
45.5,-26.608444,27.547904,1505.63,1504.55,-0.027191,-1.5579,309.09,0.1
45.6,-26.60799,27.547279,1503.52,1509.0,-0.012177,-0.6977,309.09,0.1
45.7,-26.607536,27.546655,1503.19,1499.25,0.001941,0.1112,309.09,0.1
45.8,-26.607082,27.54603,1503.91,1505.02,0.005403,0.3095,309.09,0.1
45.9,-26.606629,27.545405,1504.27,1503.09,-0.005567,-0.319,309.09,0.1
46.0,-26.606175,27.544781,1502.8,1504.65,-0.025227,-1.4454,309.09,0.1
46.1,-26.605721,27.544156,1499.22,1498.78,-0.037882,-2.1705,309.09,0.1
46.2,-26.605268,27.543532,1495.22,1494.86,-0.029412,-1.6852,309.09,0.1
46.3,-26.604814,27.542907,1493.34,1492.31,-0.000548,-0.0314,309.09,0.1
46.4,-26.60436,27.542282,1495.11,1496.95,0.032538,1.8643,309.09,0.1
46.5,-26.603906,27.541658,1499.85,1500.11,0.049245,2.8215,309.09,0.1
46.6,-26.603452,27.541033,1504.97,1500.8,0.038005,2.1775,309.09,0.1
46.7,-26.602999,27.540408,1507.46,1511.81,0.005892,0.3376,309.09,0.1
46.8,-26.602545,27.539784,1506.14,1507.52,-0.023905,-1.3697,309.09,0.1
46.9,-26.602091,27.539159,1502.67,1497.04,-0.031206,-1.788,309.09,0.1
47.0,-26.601638,27.538535,1499.9,1503.45,-0.016243,-0.9307,309.09,0.1
47.1,-26.601184,27.53791,1499.42,1499.53,0.004635,0.2656,309.09,0.1
47.2,-26.60073,27.537285,1500.83,1500.0,0.015703,0.8997,309.09,0.1
47.3,-26.600276,27.536661,1502.57,1502.21,0.011322,0.6487,309.09,0.1
47.4,-26.599823,27.536036,1503.09,1504.24,-0.003283,-0.1881,309.09,0.1
47.5,-26.599369,27.535412,1501.91,1499.3,-0.014111,-0.8085,309.09,0.1
47.6,-26.598915,27.534787,1500.27,1506.17,-0.007822,-0.4482,309.09,0.1
47.7,-26.598461,27.534162,1500.34,1495.0,0.012765,0.7314,309.09,0.1
47.8,-26.598008,27.533538,1502.82,1500.6,0.027079,1.5515,309.09,0.1
47.9,-26.597554,27.532913,1505.76,1513.41,0.019079,1.0931,309.09,0.1
48.0,-26.5971,27.532289,1506.64,1501.39,-0.003332,-0.1909,309.09,0.1
48.1,-26.596646,27.531664,1505.09,1507.29,-0.019387,-1.1108,309.09,0.1
48.2,-26.596192,27.531039,1502.76,1500.44,-0.020632,-1.1821,309.09,0.1
48.3,-26.595739,27.530415,1500.97,1502.73,-0.015538,-0.8903,309.09,0.1
48.4,-26.595285,27.52979,1499.65,1499.4,-0.013125,-0.752,309.09,0.1
48.5,-26.594831,27.529166,1498.34,1498.68,-0.01166,-0.6681,309.09,0.1
48.6,-26.594378,27.528541,1497.32,1495.49,-0.004236,-0.2427,309.09,0.1
48.7,-26.593924,27.527916,1497.5,1501.38,0.009407,0.539,309.09,0.1
48.8,-26.59347,27.527292,1499.2,1494.82,0.019082,1.0933,309.09,0.1
48.9,-26.593016,27.526667,1501.31,1502.26,0.013989,0.8015,309.09,0.1
49.0,-26.592562,27.526042,1502.0,1504.2,-0.002716,-0.1556,309.09,0.1
49.1,-26.592109,27.525418,1500.77,1500.46,-0.014139,-0.8101,309.09,0.1
49.2,-26.591655,27.524793,1499.17,1497.04,-0.009602,-0.5502,309.09,0.1
49.3,-26.591201,27.524169,1498.85,1500.59,0.000232,0.0133,309.09,0.1
49.4,-26.590748,27.523544,1499.22,1496.62,-0.004248,-0.2434,309.09,0.1
49.5,-26.590294,27.522919,1498.0,1502.69,-0.025098,-1.438,309.09,0.1
49.6,-26.58984,27.522295,1494.2,1488.7,-0.039204,-2.2462,309.09,0.1
49.7,-26.589386,27.52167,1490.15,1496.02,-0.021671,-1.2417,309.09,0.1
49.8,-26.588933,27.521046,1489.86,1487.59,0.021848,1.2518,309.09,0.1
49.9,-26.588479,27.520421,1494.52,1489.91,0.050674,2.9034,309.09,0.1
50.0,-26.588025,27.519796,1500.01,1504.05,0.028738,1.6466,309.09,0.1
50.1,-26.587571,27.519172,1500.27,1501.54,-0.029204,-1.6733,309.09,0.1
50.2,-26.587118,27.518547,1494.16,1493.31,-0.063587,-3.6432,309.09,0.1
50.3,-26.586664,27.517923,1487.54,1489.24,-0.034315,-1.9661,309.09,0.1
50.4,-26.58621,27.517298,1487.3,1481.77,0.031111,1.7825,309.09,0.1
50.5,-26.585756,27.516673,1493.76,1493.71,0.066024,3.7829,309.09,0.1
50.6,-26.585302,27.516049,1500.52,1508.37,0.039685,2.2738,309.09,0.1
50.7,-26.584849,27.515424,1501.7,1498.28,-0.014586,-0.8357,309.09,0.1
50.8,-26.584395,27.5148,1497.6,1493.15,-0.044317,-2.5392,309.09,0.1
50.9,-26.583941,27.514175,1492.84,1498.11,-0.03288,-1.8839,309.09,0.1
51.0,-26.583488,27.51355,1491.03,1487.81,-0.002101,-0.1204,309.09,0.1
51.1,-26.583034,27.512926,1492.42,1493.97,0.020323,1.1644,309.09,0.1
51.2,-26.58258,27.512301,1495.09,1495.79,0.023166,1.3273,309.09,0.1
51.3,-26.582126,27.511677,1497.05,1494.7,0.011269,0.6457,309.09,0.1
51.4,-26.581672,27.511052,1497.35,1498.91,-0.002836,-0.1625,309.09,0.1
51.5,-26.581219,27.510427,1496.48,1496.52,-0.00706,-0.4045,309.09,0.1
51.6,-26.580765,27.509803,1495.93,1497.97,0.000204,0.0117,309.09,0.1
51.7,-26.580311,27.509178,1496.52,1491.02,0.006012,0.3445,309.09,0.1
51.8,-26.579858,27.508554,1497.14,1498.78,-0.00209,-0.1197,309.09,0.1
51.9,-26.579404,27.507929,1496.1,1502.27,-0.016161,-0.926,309.09,0.1
52.0,-26.57895,27.507304,1493.9,1489.1,-0.015994,-0.9164,309.09,0.1
52.1,-26.578496,27.50668,1492.91,1489.35,0.001311,0.0751,309.09,0.1
52.2,-26.578043,27.506055,1494.17,1500.3,0.015835,0.9073,309.09,0.1
52.3,-26.577589,27.50543,1496.07,1492.49,0.012575,0.7205,309.09,0.1
52.4,-26.577135,27.504806,1496.68,1500.29,-0.000312,-0.0179,309.09,0.1
52.5,-26.576681,27.504181,1496.01,1490.89,-0.006081,-0.3484,309.09,0.1
52.6,-26.576228,27.503557,1495.46,1500.21,-0.001235,-0.0707,309.09,0.1
52.7,-26.575774,27.502932,1495.76,1493.42,0.002922,0.1674,309.09,0.1
52.8,-26.57532,27.502307,1496.05,1493.88,-0.003871,-0.2218,309.09,0.1
52.9,-26.574866,27.501683,1494.99,1500.24,-0.017612,-1.0091,309.09,0.1
53.0,-26.574412,27.501058,1492.53,1490.43,-0.024751,-1.4181,309.09,0.1
53.1,-26.573959,27.500434,1490.04,1487.36,-0.01876,-1.0749,309.09,0.1
53.2,-26.573505,27.499809,1488.77,1489.65,-0.005686,-0.3258,309.09,0.1
53.3,-26.573051,27.499184,1488.9,1493.97,0.00636,0.3644,309.09,0.1
53.4,-26.572598,27.49856,1490.05,1483.71,0.012967,0.7429,309.09,0.1
53.5,-26.572144,27.497935,1491.49,1494.55,0.008701,0.4985,309.09,0.1
53.6,-26.57169,27.497311,1491.79,1488.49,-0.009246,-0.5298,309.09,0.1
53.7,-26.571236,27.496686,1489.65,1496.74,-0.029595,-1.6957,309.08,0.1
53.8,-26.570782,27.496061,1485.87,1478.86,-0.032376,-1.855,309.08,0.1
53.9,-26.570329,27.495437,1483.17,1486.72,-0.011466,-0.657,309.08,0.1
54.0,-26.569875,27.494812,1483.57,1482.04,0.016221,0.9294,309.08,0.1
54.1,-26.569421,27.494188,1486.41,1486.16,0.0283,1.6215,309.08,0.1
54.2,-26.568968,27.493563,1489.23,1491.35,0.019005,1.0889,309.08,0.1
54.3,-26.568514,27.492938,1490.21,1489.03,0.000989,0.0567,309.08,0.1
54.4,-26.56806,27.492314,1489.43,1488.48,-0.009969,-0.5712,309.08,0.1
54.5,-26.567606,27.491689,1488.22,1488.77,-0.007786,-0.4461,309.08,0.1
54.6,-26.567153,27.491064,1487.87,1490.4,0.00277,0.1587,309.08,0.1
54.7,-26.566699,27.49044,1488.77,1484.16,0.01153,0.6606,309.08,0.1
54.8,-26.566245,27.489815,1490.18,1492.55,0.011281,0.6463,309.08,0.1
54.9,-26.565791,27.489191,1491.03,1492.15,0.005278,0.3024,309.08,0.1
55.0,-26.565338,27.488566,1491.24,1490.57,0.003248,0.1861,309.08,0.1
55.1,-26.564884,27.487941,1491.68,1491.25,0.006658,0.3815,309.08,0.1
55.2,-26.56443,27.487317,1492.57,1489.76,0.004674,0.2678,309.08,0.1
55.3,-26.563976,27.486692,1492.61,1498.27,-0.010131,-0.5805,309.08,0.1
55.4,-26.563522,27.486068,1490.54,1487.47,-0.029205,-1.6733,309.08,0.1
55.5,-26.563069,27.485443,1486.77,1486.18,-0.03717,-2.1297,309.08,0.1
55.6,-26.562615,27.484818,1483.1,1483.76,-0.027862,-1.5964,309.08,0.1
55.7,-26.562161,27.484194,1481.2,1482.18,-0.00735,-0.4211,309.08,0.1
55.8,-26.561708,27.483569,1481.63,1480.93,0.012476,0.7148,309.08,0.1
55.9,-26.561254,27.482945,1483.69,1482.52,0.020618,1.1813,309.08,0.1
56.0,-26.5608,27.48232,1485.76,1486.42,0.014553,0.8338,309.08,0.1
56.1,-26.560346,27.481695,1486.6,1488.26,0.003999,0.2291,309.08,0.1
56.2,-26.559892,27.481071,1486.56,1486.65,0.000797,0.0457,309.08,0.1
56.3,-26.559439,27.480446,1486.76,1482.38,0.004112,0.2356,309.08,0.1
56.4,-26.558985,27.479822,1487.38,1490.51,0.003583,0.2053,309.08,0.1
56.5,-26.558531,27.479197,1487.48,1489.52,-0.00366,-0.2097,309.08,0.1
56.6,-26.558078,27.478572,1486.65,1484.83,-0.01012,-0.5798,309.08,0.1
56.7,-26.557624,27.477948,1485.46,1482.17,-0.011335,-0.6494,309.08,0.1
56.8,-26.55717,27.477323,1484.38,1487.99,-0.009739,-0.558,309.08,0.1
56.9,-26.556716,27.476699,1483.51,1485.99,-0.006396,-0.3664,309.08,0.1
57.0,-26.556263,27.476074,1483.1,1477.62,-0.001552,-0.0889,309.08,0.1
57.1,-26.555809,27.475449,1483.2,1484.32,-0.000573,-0.0328,309.08,0.1
57.2,-26.555355,27.474825,1482.99,1485.78,-0.00601,-0.3444,309.08,0.1
57.3,-26.554901,27.4742,1482.0,1479.77,-0.00749,-0.4291,309.08,0.1
57.4,-26.554448,27.473576,1481.49,1485.02,0.005909,0.3386,309.08,0.1
57.5,-26.553994,27.472951,1483.18,1476.6,0.024641,1.4118,309.08,0.1
57.6,-26.55354,27.472326,1486.42,1490.36,0.024484,1.4028,309.08,0.1
57.7,-26.553086,27.471702,1488.08,1489.72,-0.003386,-0.194,309.08,0.1
57.8,-26.552632,27.471077,1485.74,1482.02,-0.038107,-2.1834,309.08,0.1
57.9,-26.552179,27.470452,1480.45,1484.9,-0.049678,-2.8463,309.08,0.1
58.0,-26.551725,27.469828,1475.8,1470.84,-0.028129,-1.6117,309.08,0.1
58.1,-26.551271,27.469203,1474.82,1476.91,0.01022,0.5855,309.08,0.1
58.2,-26.550818,27.468579,1477.84,1481.02,0.038202,2.1888,309.08,0.1
58.3,-26.550364,27.467954,1482.47,1476.93,0.037223,2.1327,309.08,0.1
58.4,-26.54991,27.467329,1485.29,1485.66,0.010125,0.5801,309.08,0.1
58.5,-26.549456,27.466705,1484.49,1491.87,-0.018553,-1.063,309.08,0.1
58.6,-26.549002,27.46608,1481.58,1475.8,-0.023687,-1.3572,309.08,0.1
58.7,-26.548549,27.465456,1479.75,1477.29,-0.005905,-0.3383,309.08,0.1
58.8,-26.548095,27.464831,1480.4,1482.46,0.012405,0.7108,309.08,0.1
58.9,-26.547641,27.464206,1482.24,1489.13,0.015463,0.8859,309.08,0.1
59.0,-26.547188,27.463582,1483.49,1474.76,0.004345,0.2489,309.08,0.1
59.1,-26.546734,27.462957,1483.1,1481.91,-0.014407,-0.8255,309.08,0.1
59.2,-26.54628,27.462333,1480.61,1489.57,-0.030623,-1.7546,309.08,0.1
59.3,-26.545826,27.461708,1476.98,1472.0,-0.028473,-1.6314,309.08,0.1
59.4,-26.545373,27.461083,1474.91,1473.65,-0.003902,-0.2236,309.08,0.1
59.5,-26.544919,27.460459,1476.2,1477.73,0.021031,1.205,309.08,0.1
59.6,-26.544465,27.459834,1479.12,1477.04,0.020231,1.1591,309.08,0.1
59.7,-26.544011,27.45921,1480.24,1483.5,-0.002397,-0.1373,309.08,0.1
59.8,-26.543558,27.458585,1478.64,1480.44,-0.017065,-0.9778,309.08,0.1
59.9,-26.543104,27.45796,1476.83,1470.15,-0.007496,-0.4295,309.08,0.1
60.0,-26.54265,27.457336,1477.14,1481.39,0.009142,0.5238,309.08,0.1
60.1,-26.542196,27.456711,1478.66,1475.72,0.009409,0.5391,309.08,0.1
60.2,-26.541742,27.456086,1479.02,1484.77,-0.002917,-0.1671,309.08,0.1
60.3,-26.541289,27.455462,1478.08,1475.05,-0.006193,-0.3548,309.08,0.1
60.4,-26.540835,27.454837,1477.78,1474.79,0.003722,0.2133,309.08,0.1
60.5,-26.540381,27.454213,1478.82,1480.47,0.007886,0.4518,309.08,0.1
60.6,-26.539928,27.453588,1479.36,1481.37,-0.004604,-0.2638,309.08,0.1
60.7,-26.539474,27.452963,1477.9,1479.58,-0.019477,-1.116,309.08,0.1
60.8,-26.53902,27.452339,1475.47,1468.7,-0.019158,-1.0977,309.08,0.1
60.9,-26.538566,27.451714,1474.07,1479.61,-0.006588,-0.3774,309.08,0.1
61.0,-26.538112,27.45109,1474.15,1471.54,0.002481,0.1422,309.08,0.1
61.1,-26.537659,27.450465,1474.56,1477.67,0.000641,0.0368,309.08,0.1
61.2,-26.537205,27.44984,1474.28,1469.16,-0.006001,-0.3438,309.08,0.1
61.3,-26.536751,27.449216,1473.36,1478.3,-0.007624,-0.4368,309.08,0.1
61.4,-26.536298,27.448591,1472.75,1471.82,-0.000588,-0.0337,309.08,0.1
61.5,-26.535844,27.447967,1473.25,1469.23,0.009598,0.5499,309.08,0.1
61.6,-26.53539,27.447342,1474.67,1478.99,0.014123,0.8092,309.08,0.1
61.7,-26.534936,27.446717,1476.07,1476.42,0.010107,0.5791,309.08,0.1
61.8,-26.534483,27.446093,1476.69,1471.92,0.001975,0.1132,309.08,0.1
61.9,-26.534029,27.445468,1476.47,1482.03,-0.005168,-0.2961,309.08,0.1
62.0,-26.533575,27.444844,1475.66,1472.36,-0.009609,-0.5505,309.08,0.1
62.1,-26.533121,27.444219,1474.54,1474.51,-0.011118,-0.637,309.08,0.1
62.2,-26.532668,27.443594,1473.44,1475.47,-0.008373,-0.4797,309.08,0.1
62.3,-26.532214,27.44297,1472.87,1470.81,-0.000736,-0.0422,309.08,0.1
62.4,-26.53176,27.442345,1473.29,1476.05,0.006152,0.3525,309.08,0.1
62.5,-26.531306,27.441721,1474.1,1470.81,0.001403,0.0804,309.08,0.1
62.6,-26.530852,27.441096,1473.57,1471.2,-0.015231,-0.8726,309.08,0.1
62.7,-26.530399,27.440471,1471.05,1479.85,-0.022264,-1.2757,309.07,0.1
62.8,-26.529945,27.439847,1469.12,1467.61,-0.000237,-0.0136,309.07,0.1
62.9,-26.529491,27.439222,1471.01,1460.53,0.031876,1.8263,309.07,0.1
63.0,-26.529038,27.438598,1475.49,1480.43,0.031148,1.7847,309.07,0.1
63.1,-26.528584,27.437973,1477.24,1484.9,-0.009248,-0.5299,309.07,0.1
63.2,-26.52813,27.437348,1473.64,1469.9,-0.044601,-2.5555,309.07,0.1
63.3,-26.527676,27.436724,1468.31,1462.02,-0.037597,-2.1541,309.07,0.1
